DATE,BLOCK,PLOT,BURNED,RODENTS,TRANSECT,SPECIES,1,2,3,4,5,6,7,8,9,10,11,12,mean,OrangeFrame,Density (m^2)
2014,3,BN,B,N,1,RATE,0,0,0,0,0,5,0,0,4,2,0,1,1,N,8
2014,3,BN,B,N,1,SIAL2,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,UN,U,N,2,ELEL,0,0,0,1,0,0,0,1,0,0,0,0,0.166666667,N,1.333333333
2014,4,UN,U,N,2,ACHY,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,UN,U,N,2,POSA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,UN,U,N,2,BRTE,6,0,6,52,8,62,37,1,46,5,2,71,24.66666667,N,197.3333333
2014,4,UN,U,N,2,HOVU,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,UN,U,N,2,ALAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,UN,U,N,2,DEPI,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,UN,U,N,2,HAGL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,UN,U,N,2,MEAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,UN,U,N,2,RATE,11,0,13,7,33,24,2,6,12,18,21,9,13,N,104
2014,4,UN,U,N,2,SIAL2,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,BS,B,S,3,ELEL,0,0,0,0,0,0,0,0,1,0,3,0,0.333333333,N,2.666666667
2014,3,BS,B,S,3,ACHY,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,BS,B,S,3,POSA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,BS,B,S,3,BRTE,0,0,0,0,5,6,7,10,0,6,0,6,3.333333333,N,26.66666667
2014,3,BS,B,S,3,HOVU,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,BS,B,S,3,ALAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,BS,B,S,3,DEPI,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,BS,B,S,3,HAGL,48,59,49,47,53,71,23,12,45,32,3,12,37.83333333,N,302.6666667
2014,3,BS,B,S,3,MEAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,BS,B,S,3,RATE,2,8,7,0,8,14,3,4,4,1,8,13,6,N,48
2014,3,BS,B,S,3,SIAL2,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,US,U,S,2,ELEL,0,0,0,0,1,0,0,1,1,1,1,0,0.416666667,N,3.333333333
2014,3,US,U,S,2,ACHY,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,US,U,S,2,POSA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,US,U,S,2,BRTE,19,0,1,3,13,1,3,6,3,9,79,8,12.08333333,N,96.66666667
2014,3,US,U,S,2,HOVU,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,US,U,S,2,ALAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,US,U,S,2,DEPI,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,US,U,S,2,HAGL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,US,U,S,2,MEAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,US,U,S,2,RATE,0,0,0,2,3,9,25,3,2,7,0,5,4.666666667,N,37.33333333
2014,3,US,U,S,2,SIAL2,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,US,U,S,2,PURPLE MUSTARD,0,0,0,0,0,0,0,0,0,0,0,1,0.083333333,N,0.666666667
2014,3,UN,U,N,3,ELEL,0,2,0,0,0,0,0,3,2,0,0,0,0.583333333,N,4.666666667
2014,3,UN,U,N,3,ACHY,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,UN,U,N,3,POSA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,UN,U,N,3,BRTE,1,1,10,2,1,11,19,4,2,0,1,0,4.333333333,N,34.66666667
2014,3,UN,U,N,3,HOVU,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,UN,U,N,3,ALAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,UN,U,N,3,DEPI,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,UN,U,N,3,HAGL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,UN,U,N,3,MEAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,UN,U,N,3,RATE,30,1,8,0,0,8,0,0,22,6,5,0,6.666666667,N,53.33333333
2014,3,UN,U,N,3,SIAL2,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,US,U,S,1,ELEL,0,0,3,0,0,0,0,0,0,1,0,0,0.333333333,N,2.666666667
2014,3,US,U,S,1,ACHY,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,US,U,S,1,POSA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,US,U,S,1,BRTE,6,19,9,8,1,3,7,30,14,5,3,2,8.916666667,N,71.33333333
2014,3,US,U,S,1,HOVU,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,US,U,S,1,ALAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,US,U,S,1,DEPI,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,US,U,S,1,HAGL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,US,U,S,1,MEAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,US,U,S,1,RATE,52,22,12,28,5,3,36,2,5,0,23,9,16.41666667,N,131.3333333
2014,3,US,U,S,1,SIAL2,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,BN,B,N,3,ELEL,0,0,0,0,0,0,0,1,0,0,0,0,0.083333333,N,0.666666667
2014,3,BN,B,N,3,ACHY,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,BN,B,N,3,POSA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,BN,B,N,3,BRTE,0,27,0,0,4,0,5,0,0,0,0,0,3,N,24
2014,3,BN,B,N,3,HOVU,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,BN,B,N,3,ALAL,0,1,0,0,0,0,0,0,0,0,0,0,0.083333333,N,0.666666667
2014,3,BN,B,N,3,DEPI,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,BN,B,N,3,HAGL,23,6,13,21,12,19,20,37,27,18,9,10,17.91666667,N,143.3333333
2014,3,BN,B,N,3,MEAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,BN,B,N,3,RATE,0,0,0,4,6,1,18,12,6,7,17,23,7.833333333,N,62.66666667
2014,3,BN,B,N,3,SIAL2,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,3,BN,B,N,3,PURPLE MUSTARD,0,3,0,0,0,0,0,0,0,0,0,1,0.333333333,N,2.666666667
2014,5,BS,B,S,3,ELEL,0,0,1,0,0,0,0,0,1,1,0,0,0.25,N,2
2014,5,BS,B,S,3,ACHY,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BS,B,S,3,POSA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BS,B,S,3,BRTE,5,0,0,0,0,0,0,0,0,0,0,0,0.416666667,N,3.333333333
2014,5,BS,B,S,3,HOVU,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BS,B,S,3,ALAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BS,B,S,3,DEPI,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BS,B,S,3,HAGL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BS,B,S,3,MEAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BS,B,S,3,RATE,2,7,0,0,1,0,0,0,0,0,1,4,1.25,N,10
2014,5,BS,B,S,3,SIAL2,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,US,U,S,1,ELEL,1,2,2,1,0,0,1,0,0,0,0,0,0.583333333,N,4.666666667
2014,4,US,U,S,1,ACHY,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,US,U,S,1,POSA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,US,U,S,1,BRTE,18,12,7,19,5,29,3,17,1,7,2,3,10.25,N,82
2014,4,US,U,S,1,HOVU,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,US,U,S,1,ALAL,1,0,0,0,0,0,0,0,0,0,0,0,0.083333333,N,0.666666667
2014,4,US,U,S,1,DEPI,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,US,U,S,1,HAGL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,US,U,S,1,MEAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,US,U,S,1,RATE,11,6,19,2,40,8,34,21,3,0,48,16,17.33333333,N,138.6666667
2014,4,US,U,S,1,SIAL2,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,US,U,S,4,ELEL,0,0,0,0,0,3,0,0,0,0,1,0,0.333333333,N,2.666666667
2014,4,US,U,S,4,ACHY,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,US,U,S,4,POSA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,US,U,S,4,BRTE,4,3,43,2,2,47,123,153,112,40,58,0,48.91666667,N,391.3333333
2014,4,US,U,S,4,HOVU,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,US,U,S,4,ALAL,0,0,0,0,0,0,0,0,0,0,1,0,0.083333333,N,0.666666667
2014,4,US,U,S,4,DEPI,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,US,U,S,4,HAGL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,US,U,S,4,MEAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,US,U,S,4,RATE,8,20,0,4,3,6,0,0,0,0,0,0,3.416666667,N,27.33333333
2014,4,US,U,S,4,SIAL2,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BS,B,S,4,ELEL,2,1,1,0,0,0,0,0,0,0,0,0,0.333333333,N,2.666666667
2014,4,BS,B,S,4,ACHY,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BS,B,S,4,POSA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BS,B,S,4,BRTE,11,0,35,80,62,63,24,49,0,14,3,0,28.41666667,N,227.3333333
2014,4,BS,B,S,4,HOVU,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BS,B,S,4,ALAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BS,B,S,4,DEPI,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BS,B,S,4,HAGL,64,17,7,0,6,0,1,1,1,0,3,0,8.333333333,N,66.66666667
2014,4,BS,B,S,4,MEAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BS,B,S,4,RATE,34,1,2,0,3,11,5,2,4,13,26,0,8.416666667,N,67.33333333
2014,4,BS,B,S,4,SIAL2,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BN,B,N,2,ELEL,0,0,0,2,0,0,1,0,0,0,0,0,0.25,N,2
2014,4,BN,B,N,2,ACHY,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BN,B,N,2,POSA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BN,B,N,2,BRTE,177,141,159,50,47,153,112,74,117,143,110,103,115.5,N,924
2014,4,BN,B,N,2,HOVU,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BN,B,N,2,ALAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BN,B,N,2,DEPI,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BN,B,N,2,HAGL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BN,B,N,2,MEAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BN,B,N,2,RATE,0,0,0,0,0,0,0,0,2,0,0,0,0.166666667,N,1.333333333
2014,4,BN,B,N,2,SIAL2,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,UN,U,N,3,ELEL,0,0,1,0,0,0,0,3,0,2,0,1,0.583333333,N,4.666666667
2014,4,UN,U,N,3,ACHY,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,UN,U,N,3,POSA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,UN,U,N,3,BRTE,32,17,6,36,0,0,20,0,15,5,33,6,14.16666667,N,113.3333333
2014,4,UN,U,N,3,HOVU,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,UN,U,N,3,ALAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,UN,U,N,3,DEPI,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,UN,U,N,3,HAGL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,UN,U,N,3,MEAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,UN,U,N,3,RATE,7,29,0,0,0,0,0,0,4,2,0,0,3.5,N,28
2014,4,UN,U,N,3,SIAL2,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,UN,U,N,3,PRL,0,0,1,0,0,0,0,0,0,0,0,0,0.083333333,N,0.666666667
2014,4,BS,B,S,3,ELEL,0,0,0,0,2,0,0,0,0,0,2,0,0.333333333,N,2.666666667
2014,4,BS,B,S,3,ACHY,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BS,B,S,3,POSA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BS,B,S,3,BRTE,82,63,32,18,36,0,4,8,0,0,24,23,24.16666667,N,193.3333333
2014,4,BS,B,S,3,HOVU,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BS,B,S,3,ALAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BS,B,S,3,DEPI,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BS,B,S,3,HAGL,0,0,27,14,2,10,7,11,3,30,4,1,9.083333333,N,72.66666667
2014,4,BS,B,S,3,MEAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BS,B,S,3,RATE,14,3,4,3,2,1,1,3,1,1,0,8,3.416666667,N,27.33333333
2014,4,BS,B,S,3,SIAL2,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,US,U,S,3,ELEL,1,0,0,0,0,0,0,0,0,1,0,1,0.25,N,2
2014,4,US,U,S,3,ACHY,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,US,U,S,3,POSA,3,0,0,0,0,0,0,0,0,0,0,0,0.25,N,2
2014,4,US,U,S,3,BRTE,5,73,3,0,4,16,3,133,132,106,13,5,41.08333333,N,328.6666667
2014,4,US,U,S,3,HOVU,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,US,U,S,3,ALAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,US,U,S,3,DEPI,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,US,U,S,3,HAGL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,US,U,S,3,MEAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,US,U,S,3,RATE,15,5,6,9,3,4,0,0,0,0,2,0,3.666666667,N,29.33333333
2014,4,US,U,S,3,SIAL2,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BN,B,N,2,ELEL,0,1,0,0,0,1,0,0,0,0,1,1,0.333333333,N,2.666666667
2014,5,BN,B,N,2,ACHY,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BN,B,N,2,POSA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BN,B,N,2,BRTE,36,26,0,0,0,10,79,53,97,38,44,5,32.33333333,N,258.6666667
2014,5,BN,B,N,2,HOVU,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BN,B,N,2,ALAL,10,0,0,0,0,0,2,0,3,1,5,2,1.916666667,N,15.33333333
2014,5,BN,B,N,2,DEPI,0,0,0,0,0,0,0,0,0,1,0,0,0.083333333,N,0.666666667
2014,5,BN,B,N,2,HAGL,7,0,39,0,1,84,22,64,15,121,15,49,34.75,N,278
2014,5,BN,B,N,2,MEAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BN,B,N,2,RATE,2,11,0,0,0,2,1,0,0,1,4,8,2.416666667,N,19.33333333
2014,5,BN,B,N,2,SIAL2,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BS,B,S,1,ELEL,0,0,0,0,0,0,0,0,1,0,0,0,0.083333333,N,0.666666667
2014,4,BS,B,S,1,ACHY,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BS,B,S,1,POSA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BS,B,S,1,BRTE,0,0,0,47,0,24,0,0,0,0,0,0,5.916666667,N,47.33333333
2014,4,BS,B,S,1,HOVU,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BS,B,S,1,ALAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BS,B,S,1,DEPI,0,0,0,0,0,1,0,0,0,0,0,0,0.083333333,N,0.666666667
2014,4,BS,B,S,1,HAGL,4,0,1,0,0,0,7,0,3,0,0,0,1.25,N,10
2014,4,BS,B,S,1,MEAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BS,B,S,1,RATE,0,3,0,0,0,7,0,0,1,0,0,0,0.916666667,N,7.333333333
2014,4,BS,B,S,1,SIAL2,0,0,0,0,0,1,0,0,0,0,0,0,0.083333333,N,0.666666667
2014,4,BS,B,S,1,ERCI,0,0,0,0,1,0,0,0,0,0,0,0,0.083333333,N,0.666666667
2014,4,BN,B,N,4,ELEL,1,0,0,0,0,0,0,1,0,0,3,0,0.416666667,N,3.333333333
2014,4,BN,B,N,4,ACHY,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BN,B,N,4,POSA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BN,B,N,4,BRTE,261,318,149,290,513,186,47,100,94,159,4,179,191.6666667,N,1533.333333
2014,4,BN,B,N,4,HOVU,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BN,B,N,4,ALAL,0,0,0,0,0,4,23,4,0,0,0,0,2.583333333,N,20.66666667
2014,4,BN,B,N,4,DEPI,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BN,B,N,4,HAGL,2,0,3,0,0,0,2,41,0,0,0,15,5.25,N,42
2014,4,BN,B,N,4,MEAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,4,BN,B,N,4,RATE,0,0,0,0,0,0,3,1,2,0,7,3,1.333333333,N,10.66666667
2014,4,BN,B,N,4,SIAL2,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,US,U,S,1,ELEL,0,0,3,0,0,0,1,0,1,0,1,1,0.583333333,N,4.666666667
2014,5,US,U,S,1,ACHY,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,US,U,S,1,POSA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,US,U,S,1,BRTE,0,1,0,0,8,0,2,0,0,5,0,0,1.333333333,N,10.66666667
2014,5,US,U,S,1,HOVU,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,US,U,S,1,MICROSERIS,0,0,0,0,0,0,1,0,0,0,0,0,0.083333333,N,0.666666667
2014,5,US,U,S,1,ALAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,US,U,S,1,DEPI,0,0,0,1,0,0,0,0,0,0,0,0,0.083333333,N,0.666666667
2014,5,US,U,S,1,HAGL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,US,U,S,1,MEAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,US,U,S,1,RATE,29,12,17,9,3,4,8,7,2,7,6,15,9.916666667,N,79.33333333
2014,5,US,U,S,1,SIAL2,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BN,B,N,3,ELEL,0,1,0,1,0,1,2,0,0,0,0,0,0.416666667,N,3.333333333
2014,5,BN,B,N,3,ACHY,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BN,B,N,3,POSA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BN,B,N,3,BRTE,83,35,0,77,44,9,12,2,3,7,113,11,33,N,264
2014,5,BN,B,N,3,HOVU,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BN,B,N,3,ALAL,0,0,0,1,5,0,11,1,1,0,0,1,1.666666667,N,13.33333333
2014,5,BN,B,N,3,DEPI,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BN,B,N,3,HAGL,6,37,0,58,0,24,13,69,93,76,0,19,32.91666667,N,263.3333333
2014,5,BN,B,N,3,MEAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BN,B,N,3,RATE,1,8,2,12,7,1,2,2,6,13,4,11,5.75,N,46
2014,5,BN,B,N,3,SIAL2,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BS,B,S,2,ELEL,0,0,0,0,0,0,0,0,0,0,4,6,0.833333333,N,6.666666667
2014,5,BS,B,S,2,ACHY,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BS,B,S,2,POSA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BS,B,S,2,BRTE,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BS,B,S,2,HOVU,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BS,B,S,2,ALAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BS,B,S,2,DEPI,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BS,B,S,2,HAGL,0,0,0,0,0,0,0,0,0,0,1,0,0.083333333,N,0.666666667
2014,5,BS,B,S,2,MEAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BS,B,S,2,RATE,3,0,0,0,0,0,0,0,1,2,2,0,0.666666667,N,5.333333333
2014,5,BS,B,S,2,SIAL2,0,0,0,0,0,0,0,0,0,0,1,0,0.083333333,N,0.666666667
2014,5,UN,U,N,3,ELEL,0,0,0,0,0,1,2,0,0,1,0,1,0.416666667,N,3.333333333
2014,5,UN,U,N,3,ACHY,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,UN,U,N,3,POSA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,UN,U,N,3,BRTE,0,10,115,0,45,5,0,5,0,0,0,1,15.08333333,N,120.6666667
2014,5,UN,U,N,3,HOVU,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,UN,U,N,3,ALAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,UN,U,N,3,DEPI,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,UN,U,N,3,HAGL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,UN,U,N,3,MEAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,UN,U,N,3,RATE,5,84,0,93,0,0,0,23,8,5,29,0,20.58333333,N,164.6666667
2014,5,UN,U,N,3,SIAL2,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BN,B,N,1,ELEL,0,0,0,0,0,0,1,0,0,0,0,1,0.166666667,N,1.333333333
2014,5,BN,B,N,1,ACHY,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BN,B,N,1,POSA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BN,B,N,1,BRTE,17,11,1,27,28,15,63,33,11,14,66,81,30.58333333,N,244.6666667
2014,5,BN,B,N,1,HOVU,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BN,B,N,1,ALAL,0,0,19,21,19,1,2,1,4,3,0,0,5.833333333,N,46.66666667
2014,5,BN,B,N,1,DEPI,1,1,0,0,0,0,0,0,0,0,0,0,0.166666667,N,1.333333333
2014,5,BN,B,N,1,HAGL,0,7,0,0,0,17,0,0,21,0,0,0,3.75,N,30
2014,5,BN,B,N,1,MEAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BN,B,N,1,RATE,0,4,0,0,0,0,0,7,1,4,0,0,1.333333333,N,10.66666667
2014,5,BN,B,N,1,SIAL2,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,US,U,S,4,ELEL,0,0,0,2,2,0,0,0,0,3,2,0,0.75,N,6
2014,5,US,U,S,4,ACHY,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,US,U,S,4,POSA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,US,U,S,4,BRTE,4,0,2,2,0,0,3,4,7,3,0,0,2.083333333,N,16.66666667
2014,5,US,U,S,4,HOVU,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,US,U,S,4,ALAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,US,U,S,4,DEPI,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,US,U,S,4,HAGL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,US,U,S,4,MEAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,US,U,S,4,RATE,11,36,15,0,3,3,6,79,50,19,18,23,21.91666667,N,175.3333333
2014,5,US,U,S,4,SIAL2,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,US,U,S,3,ELEL,1,2,0,1,2,0,2,0,0,0,0,0,0.666666667,N,5.333333333
2014,5,US,U,S,3,ACHY,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,US,U,S,3,POSA,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,US,U,S,3,BRTE,30,0,0,0,0,0,20,0,5,25,20,0,8.333333333,N,66.66666667
2014,5,US,U,S,3,HOVU,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,US,U,S,3,ALAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,US,U,S,3,DEPI,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,US,U,S,3,HAGL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,US,U,S,3,MEAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,US,U,S,3,RATE,18,0,43,0,17,15,0,50,5,13,14,23,16.5,N,132
2014,5,US,U,S,3,SIAL2,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2014,5,BS,B,S,4,ELEL,1,0,0,0,0,1,0,0,1,1,0,0,0.333333333,N,2.666666667
